"","Sample","Joint.Location","Pathotype","Seropositivity","GCTreatment","Protocol","Sex","Age"
"AL357552.2",0.01669825629389,0.00169831365122164,0.000731220331240401,0.00193854796122217,0.00247304064658893,0.00132674474171424,0.000546317617566849,0.00687949517272912
"ENO1",12.0415618512251,0.97914207182106,2.81483485048329,1.17206470433947,0.39499737385722,0.00314201225617428,6.33885116070161,0.9542596964214
"ENO1-AS1",0.0773359389421913,0.0105931874814225,0.00884207939622073,0.00724919936980761,0.000689932007069682,0.0130687648466798,0.00273198338116565,0.000238733506252586
"CA6",0.318057317968234,0.0312518572947562,0.0325936229103041,0.0317549518215721,0.0673814648128879,0.00759665403156085,0.0230800989202695,0.0110637811991832
"SLC2A7",0.0473346129124641,0.000633766712732076,0.000553774157185938,0.00129426087535078,0.00177207476272923,0.00104959919763337,0.00281306842805362,7.24119434303283e-05
"SLC2A5",3.9669248515278,0.25860693943105,0.607700141212852,1.25516102412603,0.000983495393735989,0.881324727592336,1.238408107041,0.0524700615628593
"GPR157",0.985103544021693,0.00841720676958424,0.227990190032601,0.235901426982266,0.0024047575833186,0.0426108550715676,0.483079052480473,0.00600322569608291
"MIR34AHG",2.01782141061349,0.0977392504820096,0.223914776377687,0.0788605222297178,0.0200155295573379,0.013385432512536,0.503900717441008,0.00386733355108859
"LNCTAM34A",0.412705934154478,0.0896443271222624,0.000448270846942211,0.00381007374785636,0.000734994886320006,0.0200351687345446,0.0165194741561403,0.0360771597608722
"H6PD",1.78774028360634,0.506943818252648,0.0951429514686186,0.000732833686623025,0.0489297560899438,0.0457642199607533,0.0815121599297863,0.00216987138461633
"SPSB1",5.54554189672581,1.32569031098759,0.807490510348541,0.15522902780235,0.187315877548533,0.533095585195498,0.412780729232176,0.663311761626706
"BX323043.1",0.0440895342561531,0.00773579158048765,0.00575030974340196,0.000179426783530889,7.55043813249756e-05,0.000850265430529795,0.00126918994862724,0.00222455384503162
"LINC02606",0.102385598622923,0.0220156302748187,0.00511528590189103,0.00893655766558421,0.00319754909623438,0.000633847326436676,0.000933103758937737,0.000578162419817563
"SLC25A33",1.57698942173066,0.114568747443933,0.490668235920144,0.0458682335069183,0.0205213428808082,0.0377766870478302,0.000243785709541644,0.0176942309663697
"TMEM201",0.168761135084994,0.00536694567653262,0.0336749873281805,0.0261635279767858,0.0132760509363172,0.00252170994247125,0.0164393843796629,0.00434288847140918
"PIK3CD",3.75459506719498,0.437618335837453,0.215400743591021,0.107840071582843,0.574190532947871,0.180335223390049,0.0934908860146022,0.290146891277299
"PIK3CD-AS1",0.0208095304397582,0.00142391708650713,0.000117709642455388,0.000424605283100288,0.00389124141435548,0.00537756894367636,0.0103008640959912,7.39505107927307e-05
"PIK3CD-AS2",0.548931051833967,0.0745052584047556,0.0293042007733391,0.0742184740298524,0.117029642822197,0.00679033602193346,0.0244488101540541,0.0506566387049601
"CLSTN1",1.26388197723923,0.0156407628333466,0.109902562803066,0.0235602288222836,0.0514633546369825,0.023128842991671,0.325965934093453,0.157459839494611
"CTNNBIP1",1.49250312570899,0.174370589858608,0.172643923921623,0.226270719317589,1.07276874827811e-05,0.0688679128185821,0.383862094151588,0.00360933859114843
"AL357140.1",0.0344350206826882,0.0130072445849616,0.00608496449344686,0.00314753834628201,0.00575634021729998,0.000632888484652927,0.000318365810170196,0.00204584778205064
"AL357140.4",0.0683721053204467,0.0170836050185863,0.00763215302367337,1.50036897350603e-05,0.0261819211509251,0.00383612482143247,0.0183271057268009,0.00244434134980542
"LZIC",1.13887777263401,0.142821370062474,0.0446489415273477,0.00365425259302166,0.14616899343024,0.0323883560536031,0.437521304632771,0.192331213116959
"AL357140.2",0.0332790559239737,0.000611864929223049,0.00333648618343618,0.000495234887010199,0.00350721097311935,0.00268963476844908,0.000303978753435352,0.00229311926299713
"NMNAT1",0.285734382374903,0.00836607876744111,0.030160824295733,0.0216448570759309,0.00735888830348808,0.00489573749946626,0.0908240263294613,0.0066545204816415
"RBP7",1.7217027404924,0.124208059008679,0.601603105155735,0.153356842051933,0.0161185645819573,0.0607142101576308,0.37096102916645,0.0434984149114914
"UBE4B",1.03204860702749,0.152990523055518,0.161166438592975,0.125355985928921,0.443473870483424,0.0530904412164079,0.245242518964939,0.300035148563271
"KIF1B",5.01525909385571,0.0656746282266529,0.443823936054211,1.61773715162885,0.00936574837274717,0.0956982178222932,0.116889661260045,0.11416872535579
"AL139424.3",0.184483410158509,0.0291426034428111,0.0294638153995441,0.016776419671749,0.0280310609851897,0.000752029856598835,0.0165635479796089,0.00180974284994528
"AL139424.2",0.355097093574364,0.0388891438688033,0.174999993154268,0.187559533524673,0.0214251213121019,0.0144293559905306,0.00792147304692348,9.24376853284059e-05
"PGD",2.13847363401017,0.328720509625402,0.0914163960143433,0.301185298307927,0.349212196005011,0.0967101171561624,0.00445931123145282,0.0448049191245192
"AL139424.1",0.0189635541983812,0.00246514142526744,0.00397979566376661,0.000377914122950962,0.0013564712092573,2.10863999927646e-05,0.00105362264969378,1.43986068179558e-05
"CENPS",0.276888623093186,0.0243502226016656,0.0507456152419428,0.0263600298332611,0.00845490188379205,0.0346290973820329,0.0343780452793374,0.000375744945735335
"CORT",0.096774055941784,0.0196410437913408,0.0208072613965493,0.000325139115731066,0.000299809875625723,0.0135004831256613,2.48367809652095e-06,5.16373865888653e-07
"DFFA",0.50694926620658,0.0169386104413971,0.0474951981672578,2.55044276920025e-05,0.00416757023805614,0.00063859815192524,0.266659115515666,0.00812053056991058
"AL354956.1",0.0520071609286799,0.00327345044036642,0.000200282875784108,0.00377127430277735,0.0020735769598712,0.00145101635220524,0.00273236730261583,0.000294667038047702
"PEX14",1.41165924298065,0.126151231642846,0.373349132674916,0.138170646664804,0.171653746375999,0.0749045471472254,0.432101071489988,0.0547487497878474
"AL139423.2",0.0907118182556177,0.00226357165428182,0.00177661041720345,0.0143197981381626,0.00519977595373478,0.00510856034867668,3.5630619454885e-06,0.00244258394030972
"CASZ1",0.647384175839361,0.0528819803138347,0.0639367798178858,0.015093732303828,0.0641050093663553,0.00805855328785965,0.0774300314406395,0.0437680110779715
"AL139423.1",0.18024950996518,0.0143567816559664,0.0194648398118002,0.00710947608276724,0.012312157079919,0.000168085743634805,0.0163704351684224,0.00901412124720835
"C1orf127",0.0984795882434497,0.0244329418721545,0.0338739544150091,0.0144792788009052,7.34242789790507e-05,0.00254566141166812,0.0127995047436769,0.000427973865957387
"TARDBP",1.31283294230148,0.0773355309927948,0.39298290361045,0.00191369916962003,0.0164766111649062,0.0646535431783946,0.384106795123584,0.069272203316717
"MASP2",0.133615328550352,0.0200975309645468,0.00832900884197851,0.00198528202369763,0.0168621406091973,0.00491962105807486,0.0142592198488112,0.0109912390494737
"AL109811.2",0.0748042625400291,0.00199143801511426,0.00616963641647539,7.99142349849902e-05,0.000873949708368738,0.00319782849600436,0.0122370895151991,0.0030542493199337
"SRM",3.04549985450251,0.67106591003776,0.224916854857815,0.0756426424059153,0.041951043862809,0.36224470144165,0.777827769119455,0.00834468220880513
"EXOSC10",1.02939498601218,0.0509553299844812,0.53452402651033,0.122910660897135,0.133800886100333,0.0620251422226215,0.451187802286213,0.0291702022555573
"AL109811.1",0.374757386013846,0.00738453322136623,0.0206018867447422,0.00353013147394998,0.0569409720923009,0.0271526712322112,0.00111190829902297,0.0415255104143197
"EXOSC10-AS1",0.0251042619206054,0.00187644454859859,0.00541087688857855,0.00106709641898295,9.60363216617743e-05,0.000171499918077966,0.000494249864535501,0.00229721926026105
"MTOR",1.09618115636082,0.011440302497645,0.127357472458178,0.0272377272830027,0.149059835500831,0.0286713737271738,0.568757316446078,0.061484671516554
"MTOR-AS1",0.0968587935766485,0.0085585816291589,0.00587018490222357,0.0133125642163501,0.000376314488681473,0.00649056624948408,0.00197501474562545,7.90241700965311e-06
"ANGPTL7",0.315262357687629,0.0494803856291193,0.141507068407132,0.0238376495802828,0.00277783320954406,0.00203904914327646,0.000684032998721218,0.0188825369492829
"UBIAD1",0.423738854438349,0.0111745445547484,0.105413532944743,0.0138803607062976,0.0410348669959038,0.0110856551581828,0.248096653370888,6.0060987205901e-05
"AL031291.1",0.0346632611417541,0.011116751951834,0.00230708340823726,0.00142283286145295,0.00322823524380178,0.00131258513502708,0.00501599628706106,0.000313893549241939
"DISP3",0.0937323816587288,0.00791316553143684,0.0119227174479986,0.00275518593245705,0.00393217848916327,3.15714509646625e-05,0.00126657522871998,0.00238600516216936
"AL031731.1",0.0422878074451516,0.00522733379296758,0.00763212252604673,0.000119436260115346,0.00253443506992301,0.00225007216457795,0.00519255788847817,0.00652930779486693
"FBXO2",0.39411241147983,0.0707674971688554,0.086151027488357,0.0222933152119964,0.0166340639853213,0.000223342398608661,0.0199269631029786,0.00611970293277198
"FBXO44",0.153148407291703,0.0327661896621811,0.00359646192332752,0.000256279540322701,0.0120848977068544,1.36663661498559e-06,0.0282412867965265,0.000196100910410113
"FBXO6",1.14102160709192,0.0149997056716145,0.152212294562992,0.0610977360286924,0.209915051410747,0.0428291727357255,0.44366870308844,0.316257075122595
"MAD2L2",1.27891806972132,0.443874242881803,0.163369706665784,0.0351035429912439,0.00865712449372724,0.121563892012111,0.369960097806721,0.0203619920694953
"DRAXIN",0.175175496497071,0.0487533065481771,0.00850527542857193,0.0055943408040493,0.00341918774914296,0.00187082573683828,0.0043227244757027,0.0112585194767534
"AGTRAP",1.73590803837111,0.0542807679666191,0.331305434616136,0.011030218854946,0.790691496727458,0.110776724731054,0.0931040137322814,0.567897475711165
"C1orf167",0.229268457530762,0.0191337252043233,0.00763410051748403,9.09497974821427e-05,0.0850039109795087,0.000862940485413244,0.0225206215205831,0.0892093905389024
"MTHFR",1.01452150058416,0.127649680752495,0.19712192471687,0.19473826267784,0.0261877893108164,0.00443359667570142,0.295435589372606,0.00191415107946291
"CLCN6",0.569831928089992,0.073009084891007,0.0591985458402888,0.0854431268942246,0.0333363159477851,0.00247989481727551,0.0912134244574481,0.0073340813868783
"NPPA",0.105983753669148,0.00758740053115048,0.00330818037697078,4.99663712849596e-05,0.0263770778929806,0.00281199516648512,0.0117907830838759,0.00277612875342337
"AL021155.5",1.01388108141102,0.00865446687517979,0.167348439169224,0.0222804513479558,0.000467243303814424,0.000135807407974919,0.019911684190288,0.0182390156807322
"KIAA2013",1.0135388186347,0.065404407717029,0.0935643400101549,0.208964122824218,0.038086885713029,0.0565420039200126,0.408720703987431,0.0212895830407289
"PLOD1",3.7124587846501,0.782935695560871,0.147147816252646,0.0666292345122166,0.0269117108616324,0.101941130502736,0.501119523571791,0.00416627107923118
"AL096840.2",0.02465982766654,0.00200848378555385,0.00392875732360132,0.00105048837520938,0.00187401261717568,0.000274316494686122,0.00750540396660115,4.98609295407348e-05
"MFN2",1.67103052379058,0.248042279453242,0.0361379940953199,0.0131397273832712,0.264897908584028,0.0221004498361932,0.173227591357217,0.0384949596598183
"MIIP",0.704023205152571,0.0604818454349898,0.102391740984198,0.143899692448479,0.047349678175812,0.016564318514678,0.253255413073039,0.0498118267319714
"TNFRSF8",1.00839364211863,0.127669268360631,0.105254630697016,0.00297969903011452,0.00944319186794162,0.0624986659002569,0.0889303965353472,0.0355445911933816
"AL357835.1",0.0568928149378811,0.0109957309033848,0.0014538098266681,0.00243179560868167,0.00899270089536053,0.0206314885481285,0.000405710084472322,0.000162164447170543
"TNFRSF1B",8.59946543364005,1.51425159641662,0.634158102159266,0.188276860081493,0.0891113022531864,0.544156121619033,2.71599360823552,0.161829431028948
"VPS13D",0.778131786855352,0.285715947353049,0.0795457047458759,0.135859217995193,0.0365883791982768,0.0047513574815139,0.00921183493285405,0.157853128981689
"LINC02766",0.019176283215061,0.00221846234680356,0.000505270713335726,0.000343031529170812,4.62195494654871e-05,4.39079890335314e-05,0.00694912197827247,0.000320267639075666
"DHRS3",1.70734063679359,0.241025261664185,0.0108386647782122,0.34373789470914,0.571825561466766,0.00104615591288715,0.00625306587355157,0.30038854240757
"AC254633.1",0.0497778883618682,0.00553583205799013,0.00144820396664747,0.000192165934598254,0.0110570605637128,0.000118743157973,0.00719423349224702,0.000498609051524657
"C1orf158",0.0379503161557548,0.00222598656453021,0.000325302790249449,0.00439943360913686,0.00269158461218,0.000683261779077515,0.0119037572264169,6.54711735492697e-05
"LRRC38",0.0317533224079902,0.000622342542044851,0.00554427879112529,0.000907641720393482,0.000149908318458625,0.00304564630797532,0.00226834495298256,4.3493523160798e-05
"PDPN",9.60468980128453,1.55227029543085,0.135859722707354,0.197079825238478,0.268722515950903,0.00931753567845472,0.235366873865395,0.029445646649362
"AL359771.1",0.0550489410309218,0.00373460329773367,0.00663710472545986,0.00159199989140379,0.000833293608670793,1.37357458740439e-07,0.0433038619360171,0.000693395827255916
"PRDM2",5.47683305094899,0.563181967668092,2.31448810996181,0.374794149774704,1.91907628825816,0.317280416630106,0.30602084593796,1.61916752233587
"KAZN",5.68930057038489,0.158143680817224,1.17421854404767,0.00031214509161881,0.322835589683024,0.0126451099565661,0.669021011387438,0.125482092791263
"AL357873.1",5.36463910510712,0.338745576260613,1.47585631942425,0.0571682787454453,0.535910507018567,0.130853234486505,2.0378890189387,0.000329925087194649
"KAZN-AS1",4.9894163113726,0.427121421128085,1.3371227249153,0.051375937065723,0.515625391563901,0.108233371154642,1.94392066450619,0.000271474022883744
"AL031293.1",0.725494100098456,0.070392915387596,0.0962720039978771,0.00542628782793653,0.0295925563822186,0.000886558608992338,0.218096201110252,0.00853130656860435
"TMEM51-AS1",0.738021620142504,0.11535335390741,0.14045027981463,0.229823750203462,0.0902733229828701,0.0066140045973051,0.00123230532595997,5.06882775752615e-05
"TMEM51",6.52372463430936,0.549080657202916,2.18749266307676,1.82682857375528,0.407996373981856,0.000501273951258874,1.06332156745952,0.296743559148249
"C1orf195",0.396290309115588,0.0392262422526768,0.132799149458285,0.0163219892172273,0.0496586168132085,0.0104063605002147,0.0126545321510907,0.0118606299711499
"FHAD1",6.65974934608353,0.221019688427515,1.57098132343153,2.48937708063892,0.444561192894977,0.0672571937295974,1.08228838940641,0.00314538442917067
"AL031283.2",0.116413590880904,0.0161533275950143,0.00744099219578409,0.0266335766913262,0.0149440638302578,0.00234027684117288,0.00968915802310732,0.000340296132406159
"AL031283.3",0.0333152657699953,0.00687121375539945,0.00438406362115451,0.000590811154044246,0.00620535408332179,0.00451630113126322,0.000212548155920089,0.00010106659921183
"AL031283.1",0.0886321201868379,0.0172313991695705,0.00145147636060328,0.000797894943427302,0.00137926112520059,0.00903009528441245,0.0282253133763399,0.00189847177323177
"EFHD2",4.01935995612858,0.746512229950425,0.0996521163473929,0.116089681440001,0.100436406569315,0.355321868166236,0.111636563520356,0.111578234498333
"CTRC",0.53809471528371,0.192801057296044,0.195109788204029,0.0787291698942982,0.037183616271308,0.002374284517348,0.0849592189738013,0.108544298120117
"CELA2A",0.240397136321002,0.0386869006212875,0.0889626039209501,0.0311995647612195,3.36339998407986e-05,0.00833900031320667,0.0647319559840986,0.0208653986469409
"CELA2B",0.216110176517537,0.0282970893745849,0.0752015855633892,0.0351006757878358,0.00140865728386341,3.69487345164288e-06,0.00655991224819408,0.0131183620944109
"CASP9",1.68571483518328,0.346394683325757,0.778055146876866,0.40503550506954,0.0016887310126279,0.00532008589902988,0.0756835804606282,0.020334480456341
"DNAJC16",0.535319417409719,0.0476947334230982,0.0187826602056629,0.00220227239937643,0.000801334929756425,0.0132434983871832,0.217584064697895,1.61505743334622e-05
